Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441854,"You have a name, missy?",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441848,"Did you, now?",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441848,"Because it's what you're searching for.  You've been searching for it for years.  I recognize this ship. I saw it eight years ago, when we made the crossing from England.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441848,My holds are bursting with swag. That bit of shine matters to me ... Why?,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441848,I'll drop it!,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441846,Very well.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441846,I am disinclined to acquiesce to your request.  Means 'No.',3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441844,I want you to leave.  And never come back.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441844,"There was a lot of long words in there, miss, and we're not but humble pirates.  What is it you want?",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441842,Captain Barbossa ... I have come to negotiate the cessation of hostilities against Port Royal.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",BARBOSSA,L441842,"My apologies, miss.  As you were saying, before you were so rudely interrupted?",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442306,"Well, I am not going to stay hidden in some cabin, or I suppose it's going to be heaving bosoms and bare for the remainder of the voyage!",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442306,That would hardly be proper.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442306,Then I can wear men's clothing.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442306,You may seclude yourself in my cabin.  I'm afraid we do not have any ladies' clothing aboard.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442302,I know where your heart truly lies.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442302,What?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442302,"Elizabeth, I hereby withdraw my proposal.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442297,Not as a condition -- a request.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442297,I am to understand that you will accept my marriage proposal on the condition I rescue Mr. Turner?,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442297,"Commodore, I beg you -- please do this ... for me.  As a wedding gift.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442292,"Commodore, please!",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442292,Your father is frantic with worry. Our mission was to rescue you and return home.  That is what we shall do.  Mr. Turner's fate is regrettable.  But so was his decision to engage in piracy.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442292,No.  The pirates have taken Will --,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442286,He can locate Isla de Muerta -- but I doubt he'll be willing to help us from the brig.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442286,You're speaking up for him again?,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442286,"Commodore, you can't do that!",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L442286,"Elizabeth, I'm relieved you're safe.  Clap him in irons.  And behind his back this time.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441757,"Yes, I'm all right, I'm fine!  Go capture him.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441757,"On his heels!  Gillette, bring a squad down from the fort!  Elizabeth, are you --",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441743,One good deed is not enough to redeem a man of a lifetime of wickedness.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441743,"Commodore, I must protest.  Pirate or not, this man saved my life.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441710,"I'm a bit nervous, myself --",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441710,I can't breathe.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441710,"I apologize if I seem forward -- but I must speak my mind.  This promotion confirms that I have accomplished the goals I set for myself in my career.  But it also casts into sharp relief that which I have not achieved.  The thing all men most require: a marriage to a fine woman.  You have become a fine woman, Elizabeth.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441621,Very good.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441621,His name is Will Turner -- that's all I found out.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441621,Did he speak?,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441605,Fetch a hook -- haul him out of there!,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441605,Boy overboard!,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441605,Man overboard!,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",NORRINGTON,L441596,"Think again, Miss Swann. Vile and dissolute creatures, the lot of them. I intend to see to it that any man who sails under a pirate flag, or wears a pirate brand, gets what he deserves: a short drop and a sudden stop.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441596,I think it would be rather exciting to meet a pirate.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441649,About the day we met. Do you remember?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441649,"Elizabeth, this is hardly appropriate --",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441636,Women in London must have learned to not breathe.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441636,I'm told that dress is the very latest fashion in London.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441636,Difficult ... to say.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441633,"Or, rather, Commodore Norrington ... a fine gentleman, don't you think?  He fancies you, you know.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441633,I knew it.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441630,Captain Norrington's promotion ceremony.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441630,Ceremony?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441630,Although ... I did think you could wear it to the ceremony today.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441628,Is an occasion necessary for a father to dote upon his daughter with gifts?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441628,It's -- beautiful. May I inquire as to the occasion?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441624,Yes -- yes.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441624,Elizabeth? Is everything all right? Are you decent?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441600,"Yes, father.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",SWANN,L441600,"And that's what concerns me. Elizabeth, we will be landing in Port Royal soon, and beginning our new lives. Wouldn't it be wonderful if we comport ourselves as befits our class and station?",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441600,"Actually, I find it all fascinating.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",PINTEL,L441958,"He said you say that!  He also said if that be the case, you'll be dining with the crew, and you'll be naked.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441958,Tell the captain that I am disinclined to acquiesce to his request.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",PINTEL,L441958,"You'll be dining with the Captain, and he requests you wear this.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",PINTEL,L441815,"It would appear, so do you.",3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441815,"If an adversary demands parlay, you can do them no harm until the parlay is complete.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",PINTEL,L441815,I know the code.,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441815,"Parlay!  I invoke the right of parlay!  According to the Code of the Brethern, set down by the pirates Morgan and Bartholomew, you must take me to your Captain!",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",PINTEL,L441815,What?,3,0
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442410,-- but that was not a proper kiss.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442410,It doesn't!,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442410,"Elizabeth, I think it doesn't matter that we are of a different class --",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442410,There.  And don't you dare tell me that wasn't a proper kiss!,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442171,I guess you can never truly know someone else's heart.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442171,I can't believe he would make such a sacrifice for us.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442167,-- then we never would have met.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442167,If I had known --,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442167,"To keep it away from them?  No pirate would sail to London, for fear of Execution Dock.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442167,Why would my father send this to me?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442122,Truthfully -- you were a bit late.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L442122,I'm glad we got here in time.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L441651,"At least once more, Miss Swann. As always.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L441651,"Will, how many times must I ask you to call me 'Elizabeth'?",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",WILL,L441651,"I could never forget it, Miss Swann.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442318,What's your plan?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442318,"I have a plan.  If it succeeds, then any battle will be decidedly brief ... and one-sided.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442318,These men will be facing an enemy that seemingly cannot be killed.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442318,Exactly.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442318,He might delay the rescue ... and that would be too late.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442318,"Nor did you, I noticed.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442318,You didn't tell Commodore Norrington everything.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442281,Exactly.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442281,"You -- you burned up the island, for a one-time chance at being spotted?",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442281,"That signal is over a thousand feet high, which means it can be seen for two hundred leagues in every direction.  The entire Royal Navy is out to sea looking for me -- do you think there is even a chance they could miss it?",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442279,"One, because it is a vile drink that turns even the most respectable men into scoundrels. Two --",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442279,Why?,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442277,"Yes, the rum is gone.",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442277,"What are you doing?  You've burned our food, the shade -- the rum!",3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442275,To the Black Pearl.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442275,To freedom.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",JACK,L442271,We've got a few bottles left ... and we've yet to tap the kegs.,3,1
pirates of the caribbean,"['adventure', 'fantasy', 'horror']",ELIZABETH,L442271,Mr. Sparrow!  I'm not sure I've had enough rum to allow that kind of talk.,3,1
