Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381632,Sorta literally gets ahead of himself.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381632,"Hell of an assistant, isn't he?  Damn guy moves so fast, he actually gets there before you even ask for him.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381629,"Yes, air? -- OOOMPH.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381629,"Everybody, listen up: we've had a tremendous amount of movement lately. Be aware.  Be safe.  Have a good day.  Oh, uh... Cowan?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381605,"Yes, sir.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381605,"From now on, you'll respond only to the name ""Jay."" You'll dress in appropriate attire specially sanctioned by the INS Special Services. You're not to stand out in any way.  Understand?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381599,What happens if I say no?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381599,Only the damn guy won't know it.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381592,Mrs. Edelson?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381592,"No-- it makes sense.  Cause I gotta tell ya, when I was in third grade they told me I was crazy cause I swore that our teacher was from, like, Venus or something.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381592,You think we're nuts.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381535,"We're the government, Cowan.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381535,Sir.  I thought those records were sealed.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381535,"For instance...  It says here you lost your parents at 15, and, since then...",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381535,"Well... you know, when you say ""normal,"" what, exactly...",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381520,"I... I don't know, air.  This guy. Mr. ""Best of the best of the best... "" I don't know.  It's just still find it a little...  humorous.  I'm sorry.  Sir.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381520,"What's so funny, cadet Cowan?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381510,"They don't.  Now, son.  If you get the job, you're going to be working with some very particular people who like to do things in some very particular ways.  Here's a little piece of advice:    Don't use this so much.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381510,They don't?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",ZED,L381510,Your supervisors have no idea why you're here.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381510,... think that maybe my supervisors referred me here because of certain issues which I assure you I have spent a good deal of time working very hard to correct--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381500,"Yes, air.  But I'm usually wrong. Sir.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381500,You do?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381500,"All the time, sir.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381500,"Cowan.  Do you ever think that maybe, just maybe, other people might be right and you might be wrong?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381500,"Actually, sir--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381500,"Look. I don't know why.  I could guess, however.  Maybe it's your attitude.  Or that you're not even close to a team player.  Or that you always seen to think you know more than your supervisors.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381497,"Then where did it-- ? Sir.  Forgive me, but it makes no sense. worked my ass off to grad--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381497,Well this didn't.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381497,"Bull... loney- Sir.  I'm sorry.  Sir, I'm sorry. Sir.  I just, I find it hard to believe that it didn't come from you.  I mean, everything here comes from you.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381494,"Actually, it didn't come from me.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",COWAN,L381494,"Further... what are you talking about, air?  That makes no sense-- I hold three cadet class records--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",WALLACE,L381494,"Sorry, Cowan, I found out literally just before the ceremony.' Apparently you're to report for further review.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L382054,Kay...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382054,Dee.  God damn it.  I told you to go home.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L382018,Home?  You gotta be kidding me.    Black?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382018,"Dee, you've been useful for 50 years.  We're clueless, you're tired. Why don't you go home and get some rest.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L382018,"'Hell, I may as well do something useful.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381474,Yup.  Sure is.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381474,"Helluva night, isn't it?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381462,Don't worry about it.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381462,Listen-- do me a favor-- don't mention the 140 thing--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381462,"Grab the coffee, will ya?  I told Zed I'd give him a buzz.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381460,Oh yeah?  The hell you weren't. Little pither just out of school...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381460,I wasn't scared...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381456,"Don't worry about it.  It's been a long night.  Speaking of which-- you owe me a cup of coffee, remember?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381456,"Kay, listen, I dunno what got into--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381437,Don't worry about it.  Four-Eyes'll run a track on him.  We'll get that son of a... whatever the hell he's the son of.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381437,"Kay, I'm sorry...",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381437,"Little more burn on the perimeter-they weren't roasting smores here. Dig out this hole a little.  Cmon, I know it's late, but the sooner we get it right, the sooner we'll all be home.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381431,What?  I thought you just--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381431,Oh. Shit. it's in the car--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381431,"Mikey.  Hold it, Mikey-- I want you to talk to me.  Mikey.  I'm telling you.. don't make me... Mikey   Gimme the 140.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381404,"Three, huh?  Really? Cause a cup of coffee says we're talking about... number... four?  Huh?  No?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",DEE,L381404,I'd go with number three.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381404,"Which do you have your money on, Dee?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381453,"You heard me.  You two, especially.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",INS LEADER,L381453,What?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381453,"Underground gas vein.  Next time, be more careful when you shoot off your guns.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381445,Actually that's a very good question.  The answer-- if You'll Just look at this Part-- is here.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",INS LEADER,L381445,Why?  What are you gonna do?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381445,"This is a neurelyser. it was a gift from some friends from out of town. I need you to look at it.  This red eye here isolates and measures the nature of the electronic impulses currently in your brain.  More specifically, the ones -for memory, which it will then block.   I said I need you to look right here.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381411,"DON'T ""SIR"" ME-- YOU HAVE NO IDEA WHO YOU'RE DEALING WITH.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",INS LEADER,L381411,"Sir, you can't just--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381411,Pasen al-furgon v larguense de aqui! Take the van and go.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",INS LEADER,L381411,Sir--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381411,"Vayanse. You others, go on.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381400,"INS, Washington.  Special services.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",INS LEADER,L381400,What?  Who the hell are you?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381400,We'll take it from here.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382274,"Oh no, I can't do this job by myself.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382274,I haven't been training a partner -- I've been training a replacement.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382274,"Kay, you're scaring your partner.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382274,"Not her. Me.    They're beautiful, aren't they? The stars. I never just look anymore and they're beautiful.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382274,"Who's she gonna tell, anyway? She only hangs out with dead people.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382267,"There wasn't time, sport!",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382267,You coulda told me what you were doing.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382267,And I almost got digested. It goes with the job.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382267,After I got the shit beat out of me!,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382265,Getting eaten!? That was your plan!?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382265,You were saying?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382216,Kay!?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382216,Do IT!  SHOOT HIM!,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382149,In case I need it.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382149,in case I need it?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382149,"Actually, it is a shotgun.  Hold onto it--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382149,Wow... this one's cool.  And it looks just like a shotgun.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382146,"Right.  Oh, and here.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382146,Do his job.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382146,I'm going to try and cut him off at the hotel.  You guys get to the Memorial.   Keep this stuff hidden.  The last thing we need is some over-zealous Secret Service twirp to...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382135,I'd double it and add 20.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382135,Would you call this a code 100?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382119,All of it?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382119,It's marble.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382113,"Well, if the bugs have hatched, and they're not here... then where are they?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382113,We saw it in the office.  It went from this big...    to big...   in a day.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382111,For how long?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382111,Maybe they didn't get here.  Maybe they've been here.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382102,Since as long as we've been keeping records...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382102,Since how long?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382044,"Everything left the planet, right? Except one thing.    That little insect-- the one we found in Sudbury.  Did it leave when everything else left?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382044,What are you doing?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382035,"That's my point.  For thirty years you've been looking through things and under things and behind things. Well what I'm saying is maybe this is a time where you should look right at things.  He said our enemy in already here.  Well maybe it is.  Maybe our enemy is, literally, already here.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382035,Cause I've been doing this thirty years and if I don't know when something doesn't feel right by now--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382035,I know you don't trust him.  You don't trust anybody--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382035,I know what you're saying.  And I'm telling you I don't trust him--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382035,Kay.  All I'm saying--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382035,"Great.  Fine.  Listen, why don't we call the pentagon, maybe they'll take you back with the new age well wishers.  I'll stay here and go extinct with the dinosaurs.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382031,"Well... if you think about it, then it would mean that maybe everything he's saying is true.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382031,How does that help me?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382031,"Yes.  Well, in his own mind, yeah.  What if, from his point of view, he is?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382031,He's here to help!?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382027,Hang on.  There's gotta be something on this guy.    Did you contact the Alliance?  Do they have anything?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382027,Kay--,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382014,You know something?  I actually never think of that.  I gotta get some coffee.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L382014,What if he's telling the truth?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L382014,"Oh, yeah?  Fill us in, why don't you.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381999,"I dunno, man.  Maybe we should.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381999,"""Perhaps we shoulld take a lesson from our dinosaurs...""",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381944,The Pentagon.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381944,Where's it coming?  Where's he landing?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381925,We're rising.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381925,Jesus Christ...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381923,Get back in the car!,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381923,Jesus...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381918,That's the Loch Ness Monster.  And... Kay-- that's... 444-Eyes?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381918,Ernie Goose?  Cynthia?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381895,I think that's what's happening...,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381895,You think that's what's-happening?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381895,"No. The aliens organized, all of them, and tried a coup. They made it seem like a radio show afterwards.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381895,The radio show?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381895,"I don't want to rattle you, but Dee was here for the War of the Worlds.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381895,"What's going on, Kay?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381872,Where to?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381872,Looks like a train ticket.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381865,What?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381865,And what's this ... ?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381865,Why did Mikey leave Nazca?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381865,I dunno. Why did that family need all their luggage for a dinner?.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381865,Jeebs is eager to have me deport him. But would rather kill himself than go downtown. Why?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381865,Gee.  You really think?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381865,Something's wrong here.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381829,There's a god damn good reason.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381829,There's gotta be a hundred pawn shops in downtown Philadelphia.  I take it there's a reason we're going to this one.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381829,He's a slimy little slithering scumwad is what he is.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381800,Hold it.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381800,Then wouldn't we also know if he's here?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381800,A signazoid's eleven thousand pounds. I think we'd know if held left.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381795,"History's proven that where there's a nitrogenizer, there's a 12-legged signazoid.  They use it to make our food digestible for their systems.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381795,Now what?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381789,A what?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381789,Or someone has a nitrogenizer.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381789,"I guess it's simple, huh?  They're either gone... or dead.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381789,"Well, Mr. Intuition... When the neighbors report screaming and we hear nothing but silence, what does that lead you to believe?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381786,It's an Edna named after Zed's ex wife.  All you do is at the target. The scope matches the image with the image on your retina. The barrel will find the target on its own.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381786,what's this?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381771,Let's check am out.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381771,"I dunno.  Maybe it was baby supplies, Kay starts the car, starts to pull a U-turn.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381771,"If it was just a meal, why did they have so much luggage?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381771,"Uh... you mean... a family of sixeyed, red-faced space creatures travelling to New Mexico to have dinner with their cousins, the invertebrates?  Seemed pretty god damned ordinary to me.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381771,Something seem unusual to you about that?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381771,What?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381748,Let's see... that was second gear..Kay shifts into THIRD.  Jay winces.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381748,"Kay, um... how, uh, fast does this thing actually go ... ?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381743,Um-- Kay?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381743,You don't know me at all.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381743,"Why?  Well, it wouldn't hurt you to have a little more fun.  I know I don't know you all that well, but--",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381743,Why?,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381743,"Well, one thing's for sure.  You could certainly lighten up.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381728,It was a long time ago.-,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381728,"Ha ha.  No, really.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381728,I taught kindergarten.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381728,"What'd you do before this, anyway? Wait-- let me guess. Ice sculpture? Rock?",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381728,You don't know the half of it.,3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381728,"I think you're too used to it.  If you ask me, you've been doing this job too long.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381728,"If you don't have anyone to tell, you won't tell anyone.  Believe me, you get used to it.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",JAY,L381728,"I know, I know.  I read the manual. No attachments.  We work alone. Blah. blah.",3,1
men in black,"['action', 'adventure', 'comedy', 'sci-fi']",KAY,L381728,"Just so I understand... you're ""thing"" is... acting like an idiot?  Or is it actually being an idiot?  Besides--",3,1
