Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414981,Taste it.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414981,But why?  It's <u>your</u> lunch. There isn't much there in the first place.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414981,Taste it.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414979,Nothing.  W-w-what are you talking about?,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414979,What trail are you trying to throw me off now?,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414973,Good.  I'm hungry.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414973,Coming...,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414931,"Just me, I suppose...  I'm restless.  I can't help it.",3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414931,Just what?,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414931,"That's not true.  It's a beautiful home, wonderfully comfortable... I'm indebted to you for everything... It's just...",3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414928,But I guess my best just isn't good enough.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414928,I know.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414928,I do the best I can to make it comfortable for us here.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414921,That's twice this month you've slipped Deadly Night Shade into my tea and run off.  People might get the wrong idea and think you're unhappy at home.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414921,I can't help it.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414921,"Of course you do, and I want you to... but there's no need to hurry it along, is there?",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414921,I'm grown up now.  I have to leave some time.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414921,"If you went away, what would become of me?",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414921,I know.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414921,"You're mine, you know.  I made you.",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414917,Yes.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414917,"Didn't I tell you?  I'm always right, you know, my dear... Aren't I?",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414917,Yes.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414915,For this.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414915,Yes.,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SALLY,L414889,No!,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",EVIL SCIENTIST,L414889,"The deadly nightshade you slipped me wore off, Sally... I thought I'd find you here....",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",JACK,L415015,"<i>                      Listen now, you don't understand. That's not the point of Christmasland.</i>",3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",VARIOUS PEOPLE,L415015,<i>                      -- It's a bat. --              Will it bend? -- It's a rat. --              Will it break? -- Perhaps it's the head that I found in the lake.</i>,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",JACK,L415015,"<i>                      That's the point of the thing, not to know!</i>",3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",VARIOUS PEOPLE,L415015,<i>                      -- A bow? --        But why? --                  How ugly! -- What's in it? --                What's in it?</i>,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",JACK,L415015,<i>                      Just a box with bright colored paper And the whole thing topped with a bow.</i>,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",VARIOUS PEOPLE,L415012,"<i>                      -- A box? --        Is it steel? --                     Are there locks? -- Is it filled with a pox? --                          A pox! -- How delightful, a pox!</i>",3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",JACK,L415012,<i>                      This is a thing called a present. The whole thing starts with a box...</i>,3,1
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SHOCK,L415197,Maybe he doesn't know...,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",LOCK,L415197,"You'd better be quiet, Sandy.",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",LOCK,L415109,<i>                      Shut up and listen...!</i>,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SHOCK,L415109,<i>                                          ... You're no fun.</i>,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",LOCK,L415099,"<i>                      You're so stupid, think now -- If we blow him up to smithereens, We may lose some pieces and then Jack will beat us black and green.</i>",3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SHOCK,L415099,<i>                      I say that we take a cannon Aim it at his door and then Knock three times and when he answers Sandy Claws will be no more.</i>,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SHOCK,L415090,<i>                      Now and forever...</i>,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",LOCK,L415090,<i>                                     ... Birds of a feather.</i>,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",SHOCK,L415075,Specifically.,3,0
the nightmare before christmas,"['animation', 'family', 'fantasy', 'musical']",LOCK,L415075,We're here!  You sent for us!,3,0
